co2,comb08,combE,hpv,make,model,trany,VClass,year,youSaveSpend,atvType
-1,24,0,95,Mazda,3,Automatic (S5),Small Cars,2006,-1500,
-1,24,0,91,Suzuki,Aerio,Automatic 4-spd,Small Cars,2006,-1500,
-1,24,0,91,Suzuki,Aerio,Manual 5-spd,Small Cars,2006,-1500,
-1,23,0,91,Suzuki,Aerio AWD,Automatic 4-spd,Small Cars,2006,-2000,
-1,24,0,88,Volkswagen,Golf,Automatic 4-spd,Small Cars,2006,-1500,
-1,24,0,88,Volkswagen,Golf,Manual 5-spd,Small Cars,2006,-1500,
-1,22,0,94,Volkswagen,Rabbit,Manual 5-spd,Small Cars,2006,-2500,
-1,22,0,94,Volkswagen,Rabbit,Automatic (S6),Small Cars,2006,-2500,
-1,27,0,79,Pontiac,1000,Manual 5-spd,Small Cars,1985,-500,
-1,24,0,95,Hyundai,Elantra,Automatic 4-spd,Midsize Cars,2006,-1500,
-1,26,0,95,Hyundai,Elantra,Manual 5-spd,Midsize Cars,2006,-750,
-1,25,0,98,Kia,Spectra,Automatic 4-spd,Midsize Cars,2006,-1250,
-1,25,0,98,Kia,Spectra,Manual 5-spd,Midsize Cars,2006,-1250,
-1,24,0,96,Mazda,6,Manual 5-spd,Midsize Cars,2006,-1500,
-1,23,0,96,Mazda,6,Automatic (S5),Midsize Cars,2006,-2000,
-1,20,0,96,Mazda,6,Manual 5-spd,Midsize Cars,2006,-3500,
-1,20,0,96,Mazda,6,Automatic (S6),Midsize Cars,2006,-3500,
-1,36,0,79,Pontiac,1000,Manual 5-spd,Small Cars,1985,500,Diesel
-1,46,0,96,Toyota,Prius,Automatic (variable gear ratios),Midsize Cars,2006,3250,Hybrid
-1,22,0,106,Chevrolet,Malibu Maxx,Automatic 4-spd,Large Cars,2006,-2500,
-1,19,0,106,Chevrolet,Malibu Maxx,Automatic (S4),Large Cars,2006,-4250,
-1,22,0,90,Saab,9-2x Wagon AWD,Automatic 4-spd,Midsize Cars,2006,-2500,
-1,22,0,90,Saab,9-2x Wagon AWD,Manual 5-spd,Midsize Cars,2006,-2500,
-1,22,0,93,Volvo,V50 FWD,Manual 5-spd,Midsize Cars,2006,-5500,
-1,22,0,93,Volvo,V50 FWD,Automatic (S5),Midsize Cars,2006,-5500,
-1,21,0,98,Volvo,V70 FWD,Automatic 5-spd,Midsize Cars,2006,-6250,
-1,22,0,98,Volvo,V70 FWD,Manual 5-spd,Midsize Cars,2006,-5500,
-1,19,0,83,Renault,Fuego,Automatic 3-spd,Small Cars,1985,-4250,
-1,23,0,83,Renault,Fuego,Manual 5-spd,Small Cars,1985,-2000,
-1,29,0,78,Subaru,Hatchback,Manual 4-spd,Small Cars,1985,250,
-1,22,0,78,Subaru,Hatchback,Automatic 3-spd,Small Cars,1985,-2500,
-1,25,0,78,Subaru,Hatchback,Manual 5-spd,Small Cars,1985,-1250,
-1,23,0,82,Mitsubishi,Eclipse,Manual 5-spd,Small Cars,2007,-2000,
-1,22,0,82,Mitsubishi,Eclipse,Automatic (S4),Small Cars,2007,-2500,
-1,19,0,82,Mitsubishi,Eclipse,Manual 6-spd,Small Cars,2007,-7750,
-1,20,0,82,Mitsubishi,Eclipse,Automatic (S5),Small Cars,2007,-7000,
-1,31,0,85,Toyota,Yaris,Automatic 4-spd,Small Cars,2007,750,
-1,32,0,85,Toyota,Yaris,Manual 5-spd,Small Cars,2007,1000,
-1,26,0,94,Ford,Focus,Automatic 4-spd,Small Cars,2007,-750,
-1,27,0,94,Ford,Focus,Manual 5-spd,Small Cars,2007,-500,
-1,23,0,94,Ford,Focus,Manual 5-spd,Small Cars,2007,-2000,
-1,28,0,92,Hyundai,Accent,Automatic 4-spd,Small Cars,2007,0,
-1,29,0,92,Hyundai,Accent,Manual 5-spd,Small Cars,2007,250,
-1,30,0,90,Honda,Fit,Automatic 5-spd,Midsize Cars,2007,500,
-1,31,0,90,Honda,Fit,Manual 5-spd,Midsize Cars,2007,750,
-1,29,0,90,Honda,Fit,Automatic (S5),Midsize Cars,2007,250,
-1,22,0,76,Toyota,Celica,Automatic 4-spd,Small Cars,1985,-2500,
-1,24,0,76,Toyota,Celica,Manual 5-spd,Small Cars,1985,-1500,
-1,26,0,91,Chevrolet,Aveo 5,Automatic 4-spd,Small Cars,2007,-750,
-1,27,0,91,Chevrolet,Aveo 5,Manual 5-spd,Small Cars,2007,-500,
-1,24,0,85,Scion,tC,Automatic 4-spd,Small Cars,2007,-1500,
-1,23,0,85,Scion,tC,Manual 5-spd,Small Cars,2007,-2000,
-1,23,0,85,Volkswagen,New Beetle,Manual 5-spd,Small Cars,2007,-2000,
-1,23,0,85,Volkswagen,New Beetle,Automatic (S6),Small Cars,2007,-2000,
-1,22,0,95,Chevrolet,Optra 5,Automatic 4-spd,Small Cars,2007,-2500,
-1,23,0,95,Chevrolet,Optra 5,Manual 5-spd,Small Cars,2007,-2000,
-1,27,0,95,Mazda,3,Manual 5-spd,Small Cars,2007,-500,
-1,26,0,95,Mazda,3,Automatic (S4),Small Cars,2007,-750,
-1,25,0,95,Mazda,3,Manual 5-spd,Small Cars,2007,-1250,
-1,24,0,95,Mazda,3,Automatic (S5),Small Cars,2007,-1500,
-1,19,0,76,Toyota,Celica Supra,Automatic 4-spd,Small Cars,1985,-7750,
-1,22,0,95,Suzuki,Reno,Automatic 4-spd,Small Cars,2007,-2500,
-1,23,0,95,Suzuki,Reno,Manual 5-spd,Small Cars,2007,-2000,
-1,22,0,94,Volkswagen,Rabbit,Manual 5-spd,Small Cars,2007,-2500,
-1,22,0,94,Volkswagen,Rabbit,Automatic (S6),Small Cars,2007,-2500,
-1,24,0,96,Mazda,6,Manual 5-spd,Midsize Cars,2007,-1500,
-1,23,0,96,Mazda,6,Automatic (S5),Midsize Cars,2007,-2000,
-1,20,0,96,Mazda,6,Manual 5-spd,Midsize Cars,2007,-3500,
-1,20,0,96,Mazda,6,Automatic (S6),Midsize Cars,2007,-3500,
-1,28,0,95,Nissan,Versa,Automatic (variable gear ratios),Midsize Cars,2007,0,
-1,27,0,95,Nissan,Versa,Automatic 4-spd,Midsize Cars,2007,-500,
-1,28,0,95,Nissan,Versa,Manual 6-spd,Midsize Cars,2007,0,
-1,21,0,106,Chevrolet,Malibu Maxx,Automatic 4-spd,Large Cars,2007,-3000,
-1,18,0,106,Chevrolet,Malibu Maxx,Automatic (S4),Large Cars,2007,-5000,
-1,19,0,76,Toyota,Celica Supra,Manual 5-spd,Small Cars,1985,-7750,
-1,20,0,91,Volvo,240 DL/240 GL Wagon,Automatic 4-spd,Midsize Cars,1986,-3500,
-1,22,0,91,Volvo,240 DL/240 GL Wagon,Manual 4-spd,Midsize Cars,1986,-2500,
-1,22,0,93,Volvo,V50 FWD,Manual 5-spd,Midsize Cars,2007,-5500,
-1,23,0,93,Volvo,V50 FWD,Automatic (S5),Midsize Cars,2007,-5000,
-1,21,0,95,Volvo,740/760 Wagon,Automatic 4-spd,Midsize Cars,1986,-3000,
-1,21,0,98,Volvo,V70 FWD,Automatic 5-spd,Midsize Cars,2007,-6250,
-1,22,0,95,Volvo,740/760 Wagon,Manual 4-spd,Midsize Cars,1986,-2500,
-1,22,0,98,Volvo,V70 FWD,Manual 5-spd,Midsize Cars,2007,-5500,
-1,26,0,78,Toyota,Corolla Sport,Automatic 4-spd,Small Cars,1985,-750,
-1,27,0,78,Toyota,Corolla Sport,Manual 5-spd,Small Cars,1985,-500,
-1,29,0,92,Kia,Rio,Automatic 4-spd,Small Cars,2007,250,
-1,29,0,92,Kia,Rio,Manual 5-spd,Small Cars,2007,250,
-1,24,0,91,Suzuki,Aerio,Automatic 4-spd,Small Cars,2007,-1500,
-1,24,0,91,Suzuki,Aerio,Manual 5-spd,Small Cars,2007,-1500,
-1,23,0,91,Suzuki,Aerio AWD,Automatic 4-spd,Small Cars,2007,-2000,
-1,46,0,96,Toyota,Prius,Automatic (variable gear ratios),Midsize Cars,2007,3250,Hybrid
-1,24,0,78,Toyota,Corolla Sport,Manual 5-spd,Small Cars,1985,-1500,
-1,27,0,84,Toyota,Tercel,Automatic 3-spd,Small Cars,1985,-500,
-1,32,0,84,Toyota,Tercel,Manual 4-spd,Small Cars,1985,1000,
-1,26,0,98,Kia,Spectra,Automatic 4-spd,Midsize Cars,2007,-750,
-1,26,0,98,Kia,Spectra,Manual 5-spd,Midsize Cars,2007,-750,
-1,29,0,84,Toyota,Tercel,Manual 5-spd,Small Cars,1985,250,
-1,21,0,73,Volkswagen,Scirocco,Automatic 3-spd,Small Cars,1985,-3000,
-1,19,0,74,Audi,TT Coupe quattro,Manual 6-spd,Small Cars,2008,-7750,
-1,20,0,74,Audi,TT Coupe quattro,Automatic (S6),Small Cars,2008,-7000,
-1,23,0,82,Mitsubishi,Eclipse,Manual 5-spd,Small Cars,2008,-2000,
-1,22,0,82,Mitsubishi,Eclipse,Automatic (S4),Small Cars,2008,-2500,
-1,19,0,82,Mitsubishi,Eclipse,Manual 6-spd,Small Cars,2008,-7750,
-1,20,0,82,Mitsubishi,Eclipse,Automatic (S5),Small Cars,2008,-7000,
-1,24,0,85,Scion,tC,Automatic 4-spd,Small Cars,2008,-1500,
-1,23,0,85,Scion,tC,Manual 5-spd,Small Cars,2008,-2000,
-1,23,0,73,Volkswagen,Scirocco,Manual 5-spd,Small Cars,1985,-2000,
-1,28,0,84,Scion,xD,Automatic 4-spd,Small Cars,2008,0,
-1,29,0,84,Scion,xD,Manual 5-spd,Small Cars,2008,250,
-1,23,0,85,Volkswagen,New Beetle,Manual 5-spd,Small Cars,2008,-2000,
-1,23,0,85,Volkswagen,New Beetle,Automatic (S6),Small Cars,2008,-2000,
-1,27,0,95,Mazda,3,Manual 5-spd,Small Cars,2008,-500,
-1,26,0,95,Mazda,3,Automatic (S4),Small Cars,2008,-750,
-1,25,0,95,Mazda,3,Manual 5-spd,Small Cars,2008,-1250,
-1,24,0,95,Mazda,3,Automatic (S5),Small Cars,2008,-1500,
-1,22,0,95,Suzuki,Reno,Automatic 4-spd,Small Cars,2008,-2500,
-1,23,0,95,Suzuki,Reno,Manual 5-spd,Small Cars,2008,-2000,
-1,20,0,93,Volkswagen,R32,Automatic (S6),Small Cars,2008,-7000,
-1,24,0,94,Volkswagen,Rabbit,Manual 5-spd,Small Cars,2008,-1500,
-1,24,0,94,Volkswagen,Rabbit,Automatic (S6),Small Cars,2008,-1500,
-1,23,0,89,Volvo,C30 FWD,Manual 5-spd,Small Cars,2008,-5000,
-1,23,0,89,Volvo,C30 FWD,Automatic (S5),Small Cars,2008,-5000,
-1,27,0,98,Kia,Spectra,Automatic 4-spd,Midsize Cars,2008,-500,
-1,26,0,98,Kia,Spectra,Manual 5-spd,Midsize Cars,2008,-750,
-1,24,0,96,Mazda,6,Manual 5-spd,Midsize Cars,2008,-1500,
-1,24,0,96,Mazda,6,Automatic (S5),Midsize Cars,2008,-1500,
-1,20,0,96,Mazda,6,Manual 5-spd,Midsize Cars,2008,-3500,
-1,20,0,96,Mazda,6,Automatic (S6),Midsize Cars,2008,-3500,
-1,29,0,95,Nissan,Versa,Automatic (variable gear ratios),Midsize Cars,2008,250,
-1,27,0,95,Nissan,Versa,Automatic 4-spd,Midsize Cars,2008,-500,
-1,28,0,95,Nissan,Versa,Manual 6-spd,Midsize Cars,2008,0,
-1,31,0,85,Toyota,Yaris,Automatic 4-spd,Small Cars,2008,750,
-1,32,0,85,Toyota,Yaris,Manual 5-spd,Small Cars,2008,1000,
-1,28,0,92,Hyundai,Accent,Automatic 4-spd,Small Cars,2008,0,
-1,29,0,92,Hyundai,Accent,Manual 5-spd,Small Cars,2008,250,
-1,29,0,92,Kia,Rio,Automatic 4-spd,Small Cars,2008,250,
-1,29,0,92,Kia,Rio,Manual 5-spd,Small Cars,2008,250,
-1,46,0,96,Toyota,Prius,Automatic (variable gear ratios),Midsize Cars,2008,3250,Hybrid
-1,28,0,91,Chevrolet,Aveo 5,Automatic 4-spd,Small Cars,2009,0,
-1,19,0,82,Mitsubishi,Eclipse,Manual 6-spd,Small Cars,2009,-7750,
-1,19,0,82,Mitsubishi,Eclipse,Automatic (S5),Small Cars,2009,-7750,
-1,22,0,82,Mitsubishi,Eclipse,Automatic (S4),Small Cars,2009,-2500,
-1,23,0,82,Mitsubishi,Eclipse,Manual 5-spd,Small Cars,2009,-2000,
-1,28,0,91,Pontiac,G3 Wave 5,Automatic 4-spd,Small Cars,2009,0,
-1,23,0,85,Scion,tC,Manual 5-spd,Small Cars,2009,-2000,
-1,24,0,85,Scion,tC,Automatic 4-spd,Small Cars,2009,-1500,
-1,23,0,85,Volkswagen,New Beetle,Manual 5-spd,Small Cars,2009,-2000,
-1,23,0,85,Volkswagen,New Beetle,Automatic (S6),Small Cars,2009,-2000,
-1,24,0,94,Volkswagen,Rabbit,Manual 5-spd,Small Cars,2009,-1500,
-1,24,0,94,Volkswagen,Rabbit,Automatic (S6),Small Cars,2009,-1500,
-1,26,0,98,Kia,Spectra,Manual 5-spd,Midsize Cars,2009,-750,
-1,27,0,98,Kia,Spectra,Automatic 4-spd,Midsize Cars,2009,-500,
-1,30,0,91,Chevrolet,Aveo 5,Manual 5-spd,Small Cars,2009,500,
-1,30,0,91,Pontiac,G3 Wave 5,Manual 5-spd,Small Cars,2009,500,
-1,29,0,92,Hyundai,Accent,Manual 5-spd,Small Cars,2009,250,
-1,29,0,92,Hyundai,Accent,Automatic 4-spd,Small Cars,2009,250,
-1,25,0,95,Mazda,3,Manual 5-spd,Small Cars,2009,-1250,
-1,24,0,95,Mazda,3,Automatic (S5),Small Cars,2009,-1500,
-1,27,0,95,Mazda,3,Manual 5-spd,Small Cars,2009,-500,
-1,25,0,95,Mazda,3,Automatic (S4),Small Cars,2009,-1250,
-1,27,0,89,Saturn,Astra 2DR Hatchback,Manual 5-spd,Small Cars,2009,-500,
-1,27,0,89,Saturn,Astra 2DR Hatchback,Automatic 4-spd,Small Cars,2009,-500,
-1,23,0,89,Volvo,C30 FWD,Manual 5-spd,Small Cars,2009,-2000,
-1,23,0,89,Volvo,C30 FWD,Automatic (S5),Small Cars,2009,-2000,
-1,28,0,95,Nissan,Versa,Manual 6-spd,Midsize Cars,2009,0,
-1,29,0,95,Nissan,Versa,Automatic (variable gear ratios),Midsize Cars,2009,250,
-1,27,0,95,Nissan,Versa,Automatic 4-spd,Midsize Cars,2009,-500,
-1,27,0,92,Saturn,Astra 4DR Hatchback,Automatic 4-spd,Midsize Cars,2009,-500,
-1,27,0,92,Saturn,Astra 4DR Hatchback,Manual 5-spd,Midsize Cars,2009,-500,
-1,20,0,74,Audi,TT Coupe quattro,Manual 6-spd,Small Cars,2009,-7000,
-1,20,0,74,Audi,TT Coupe quattro,Automatic (S6),Small Cars,2009,-7000,
-1,29,0,84,Scion,xD,Manual 5-spd,Small Cars,2009,250,
-1,28,0,84,Scion,xD,Automatic 4-spd,Small Cars,2009,0,
-1,32,0,84,Toyota,Yaris,Manual 5-spd,Small Cars,2009,1000,
-1,31,0,84,Toyota,Yaris,Automatic 4-spd,Small Cars,2009,750,
-1,30,0,92,Kia,Rio,Manual 5-spd,Small Cars,2009,500,
-1,30,0,92,Kia,Rio,Automatic 4-spd,Small Cars,2009,500,
-1,27,0,95,Dodge,Caliber,Manual 5-spd,Midsize Cars,2009,-500,
-1,24,0,95,Dodge,Caliber,Automatic (variable gear ratios),Midsize Cars,2009,-1500,
-1,25,0,95,Dodge,Caliber,Manual 5-spd,Midsize Cars,2009,-1250,
-1,23,0,95,Dodge,Caliber,Automatic (variable gear ratios),Midsize Cars,2009,-2000,
-1,46,0,96,Toyota,Prius,Automatic (variable gear ratios),Midsize Cars,2009,3250,Hybrid
-1,22,0,95,Mitsubishi,Lancer Sportback,Manual 5-spd,Midsize Cars,2009,-2500,
-1,23,0,95,Mitsubishi,Lancer Sportback,Automatic (variable gear ratios),Midsize Cars,2009,-2000,
-1,24,0,85,Scion,tC,Automatic 4-spd,Small Cars,2010,-1500,
-1,23,0,85,Scion,tC,Manual 5-spd,Small Cars,2010,-2000,
-1,28,0,95,Mazda,3,Manual 5-spd,Small Cars,2010,0,
-1,27,0,95,Mazda,3,Automatic (S5),Small Cars,2010,-500,
-1,24,0,95,Mazda,3,Manual 6-spd,Small Cars,2010,-1500,
-1,25,0,95,Mazda,3,Automatic (S5),Small Cars,2010,-1250,
-1,50,0,94,Toyota,Prius,Automatic (variable gear ratios),Midsize Cars,2010,3750,Hybrid
-1,28,0,95,Nissan,Versa,Automatic 4-spd,Midsize Cars,2009,0,
-1,29,0,95,Nissan,Versa,Manual 5-spd,Midsize Cars,2009,250,
-1,30,0,95,Nissan,Versa FE,Automatic (variable gear ratios),Midsize Cars,2009,500,
-1,18,0,50,Nissan,300ZX,Automatic 4-spd,Small Cars,1984,-5000,
-1,20,0,50,Nissan,300ZX,Manual 5-spd,Small Cars,1984,-3500,
-1,15,0,74,Porsche,928 S,Automatic 4-spd,Small Cars,1984,-7500,
-1,15,0,74,Porsche,928 S,Manual 5-spd,Small Cars,1984,-7500,
-1,34,0,73,Toyota,Starlet,Manual 4-spd,Small Cars,1984,1500,
-1,36,0,73,Toyota,Starlet,Manual 5-spd,Small Cars,1984,1750,
-1,22,0,85,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1984,-2500,
-1,22,0,85,Chevrolet,Camaro,Manual 4-spd,Small Cars,1984,-2500,
-1,22,0,85,Chevrolet,Camaro,Manual 5-spd,Small Cars,1984,-2500,
-1,19,0,85,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1984,-4250,
-1,18,0,85,Chevrolet,Camaro,Manual 5-spd,Small Cars,1984,-5000,
-1,17,0,85,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1984,-5750,
-1,15,0,85,Chevrolet,Camaro,Manual 5-spd,Small Cars,1984,-7500,
-1,26,0,78,Chevrolet,Chevette,Automatic 3-spd,Small Cars,1984,-750,
-1,27,0,78,Chevrolet,Chevette,Manual 4-spd,Small Cars,1984,-500,
-1,27,0,78,Chevrolet,Chevette,Manual 5-spd,Small Cars,1984,-500,
-1,30,0,78,Chevrolet,Chevette,Automatic 3-spd,Small Cars,1984,-1000,Diesel
-1,36,0,78,Chevrolet,Chevette,Manual 5-spd,Small Cars,1984,500,Diesel
-1,22,0,83,Chrysler,Laser/Daytona,Automatic 3-spd,Small Cars,1984,-2500,
-1,22,0,83,Chrysler,Laser/Daytona,Manual 5-spd,Small Cars,1984,-2500,
-1,25,0,84,Nissan,Pulsar/Pulsar-NX,Automatic 3-spd,Small Cars,1984,-1250,
-1,30,0,84,Nissan,Pulsar/Pulsar-NX,Manual 5-spd,Small Cars,1984,500,
-1,25,0,82,Nissan,Sentra,Automatic 3-spd,Small Cars,1984,-1250,
-1,30,0,82,Nissan,Sentra,Manual 5-spd,Small Cars,1984,500,
-1,30,0,82,Nissan,Sentra,Automatic 3-spd,Small Cars,1984,-1000,Diesel
-1,41,0,82,Nissan,Sentra,Manual 4-spd,Small Cars,1984,1500,Diesel
-1,36,0,82,Nissan,Sentra,Manual 5-spd,Small Cars,1984,500,Diesel
-1,24,0,76,Nissan,200SX,Automatic 4-spd,Small Cars,1984,-1500,
-1,25,0,76,Nissan,200SX,Manual 5-spd,Small Cars,1984,-1250,
-1,17,0,73,Nissan,300ZX 2x2,Automatic 4-spd,Small Cars,1984,-5750,
-1,19,0,73,Nissan,300ZX 2x2,Manual 5-spd,Small Cars,1984,-4250,
-1,30,0,77,Dodge,Charger,Manual 4-spd,Small Cars,1984,500,
-1,23,0,77,Dodge,Charger,Automatic 3-spd,Small Cars,1984,-2000,
-1,24,0,77,Dodge,Charger,Manual 5-spd,Small Cars,1984,-1500,
-1,34,0,77,Dodge,Colt,Manual 4-spd,Small Cars,1984,1500,
-1,31,0,77,Dodge,Colt,Manual 4-spd Doubled,Small Cars,1984,750,
-1,26,0,77,Dodge,Colt,Automatic 3-spd,Small Cars,1984,-750,
-1,22,0,83,Dodge,Daytona,Automatic 3-spd,Small Cars,1984,-2500,
-1,23,0,83,Dodge,Daytona,Manual 5-spd,Small Cars,1984,-2000,
-1,26,0,86,Ford,Laser,Automatic 3-spd,Small Cars,1984,-750,
-1,27,0,86,Ford,Laser,Manual 4-spd,Small Cars,1984,-500,
-1,20,0,84,Ford,Mustang,Automatic 3-spd,Small Cars,1984,-3500,
